Hospital NHFD code,Hospital name,"When patients present to your ED with a new hip fracture, what type of ward would they normally be placed on until they go to theatre for their hip operation?",Other,"If patients with hip fracture have been started on oral osteoporosis treatment during their admission, how do you support them, so that you know they are able to continue this after discharge?",Are you aware of the requirement to record Peri-Prosthetic Femoral Fracture (PPFF) in the mandatory national audit (NHFD)? ,Do you routinely input details of patients sustaining PPFF into the NHFD?,"If no, why not?","In your hospital, will a senior (ST3+) orthogeriatrician routinely try to review all patients admitted with a PPFF?",How many consultant orthopaedic surgeons or SAS grade surgeons are there within in your hospital who operate on trauma patients when required?,Around a THR: How many consultant orthopaedic surgeons or SAS grade surgeons within your hospital would feel comfortable performing/supervising both a revision and fixation of a PPFF? ,Around a TKR: How many consultant orthopaedic surgeons or SAS grade surgeons within your hospital would feel comfortable performing/supervising both a revision and fixation of a PPFF? ,Around a THR: Do you have a formal process whereby a specialist hip and/or knee surgeon is available to operate on/supervise a PPFF at least every other weekday (Monday to Friday) such as a PPFF rota? ,Around a TKR: Do you have a formal process whereby a specialist hip and/or knee surgeon is available to operate on/supervise a PPFF at least every other weekday (Monday to Friday) such as a PPFF rota? ,"Around a THR: Do you have at least one nominated, dedicated theatre list for urgent primary, urgent revision or periprosthetic fractures each week? ","Around a TKR: Do you have at least one nominated, dedicated theatre list for urgent primary, urgent revision or periprosthetic fractures each week? ",PPFF around a THR: Do you transfer patients from your department to another T&O department at another site/hospital/Trust for definitive surgery? ,PPFF around a THR: How frequently are patients transferred?,PPFF around a THR: Why are patients transferred?,PPFF around a THR: Are patients transferred directly from your emergency department?,PPFF around a THR: Which hospital do you transfer these patients to?,PPFF around a TKR: Do you transfer patients from your department to another T&O department at another site/hospital/Trust for definitive surgery?,PPFF around a TKR: How frequently are patients transferred?,PPFF around a TKR: Why are patients transferred?,PPFF around a TKR: Are patients transferred directly from your emergency department?,PPFF around a TKR: Which hospital do you transfer these patients to?,Patients with Hip Fracture (not PPFF): Do you transfer patients from your department to another T&O department at another site/hospital/Trust for definitive surgery?,Patients with Hip Fracture (not PPFF): How frequently are patients transferred?,Patients with Hip Fracture (not PPFF): Why are patients transferred?,Patients with Hip Fracture (not PPFF): Are patients transferred directly from your emergency department?,Patients with Hip Fracture (not PPFF): Which hospital do you transfer these patients to?,Patients with a PPFF around a THR: Do you receive transfers from a T&O department at another site/hospital/Trust for definitive surgery?,Patients with a PPFF around a THR: Does this follow a formalised process/policy or on an ad hoc basis?,Patients with a PPFF around a THR: Where do you receive patients from?,Patients with a PPFF around a TKR: Do you receive transfers from a T&O department at another site/hospital/Trust for definitive surgery?,Patients with a PPFF around a TKR: Does this follow a formalised process/policy or on an ad hoc basis?,Patients with a PPFF around a TKR: Where do you receive patients from?,Patients with Hip Fracture (not PPFF): Do you receive transfers from a T&O department at another site/hospital/Trust for definitive surgery?,Patients with Hip Fracture (not PPFF): Does this follow a formalised process/policy or on an ad hoc basis?,Patients with Hip Fracture (not PPFF): Where do you receive them from?,For THR: Do you have a local revision MDT (within hospital) for revision arthroplasty (all revisions and not just PPFF)?,For TKR: Do you have a local revision MDT (within hospital) for revision arthroplasty (all revisions and not just PPFF)?,For THR: Do you participate in a regional revision MDT (outside your hospital) for revision arthroplasty (all revisions and not just PPFF)?,For TKR: Do you participate in a regional revision MDT (outside your hospital) for revision arthroplasty (all revisions and not just PPFF),For hips: Do you routinely discuss all PPFF with other sub-specialty surgeons in your hospital either in your local MDT or by other means (formally or informally)?,For knees: Do you routinely discuss all PPFF with other sub-specialty surgeons in your hospital either in your local MDT or by other means (formally or informally)?,For hips: Do you routinely discuss all PPFF in your regional revision MDT (if you have one)?,For knees: Do you routinely discuss all PPFF in your regional revision MDT (if you have one)?,"Data in the NHFD 2020 annual report suggest that theatre within 36 hours was not achieved for most PPFF. In your hospital, how would you rank the following contributing factors as reasons for delay (1-4 or NA; 1 being the most frequent cause for delay): Surgeon availability","Data in the NHFD 2020 annual report suggest that theatre within 36 hours was not achieved for most PPFF. In your hospital, how would you rank the following contributing factors as reasons for delay (1-4 or NA; 1 being the most frequent cause for delay): Theatre availability","Data in the NHFD 2020 annual report suggest that theatre within 36 hours was not achieved for most PPFF. In your hospital, how would you rank the following contributing factors as reasons for delay (1-4 or NA; 1 being the most frequent cause for delay): Kit availability","Data in the NHFD 2020 annual report suggest that theatre within 36 hours was not achieved for most PPFF. In your hospital, how would you rank the following contributing factors as reasons for delay (1-4 or NA; 1 being the most frequent cause for delay): Patient optimisation",Case scenario: How would you manage this patient?,"Case scenario: If you selected revision surgery, (or a combination) what type of implant would you use? (Please select one)",Case scenario: Do you have the system selected above “on the shelf” or would you require loan kit?,"Case scenario: If you selected open reduction and internal fixation (or a combination), what type of plate would you use (brand and name)? ",Case scenario: Do you have the system selected above “on the shelf” or would you require loan kit?,Case scenario: Would you permit the patient to weight bear the day after surgery? (Please select one),Case scenario: Would the operation be performed in your own hospital?,Case scenario: Who would this operation be performed by? (Select one),Case scenario: Would you routinely aspirate prior to revision or fixation?
POW,Princess Of Wales Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,No,No,Not aware,No,14,2,1,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,1,2,3,NA,Open reduction and internal fixation with existing stem,,,Stryker long periprosthetic lateral femoral plate,Loan kit from company,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,Yes
QAP,Queen Alexandra Hospital,Orthopaedic/trauma ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,17,7,6,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,"St Mary's Hospital, Newport (IOW)",Yes,Ad hoc basis,"St Mary's Hospital, Newport (IOW)",Yes,Ad hoc basis,"St Mary's Hospital, Newport (IOW),Southampton General Hospital (SGH),St Richards Hospital (STR),Basingstoke and North Hampshire Hospital (BNH)",Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,1,3,2,4,Open reduction and internal fixation with existing stem,,,Prox femoral ncb plate zimmer,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
QEB,"Queen Elizabeth Hospital, Edgbaston",Orthopaedic/trauma ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,19,7,7,Yes,Yes,No,No,Yes,Exclusively,Theatre capacity,Yes,"Queen Elizabeth Hospital, Edgbaston (QEB)",Yes,Exclusively,Theatre capacity,Yes,"Queen Elizabeth Hospital, Edgbaston (QEB)",Yes,Exclusively,Theatre capacity,Yes,"Queen Elizabeth Hospital, Edgbaston (QEB)",No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,NA,1,NA,2,Open reduction and internal fixation with existing stem,,,NCB Zimmer,On the shelf,Yes fully weight bearing,Yes but would require transfer to a different site,Hip specialist with revision practice,Yes
QEG,"Queen Elizabeth Hospital, Gateshead",Shared-care orthopaedic/orthogeriatric ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,10,4,4,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),2,1,4,3,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
QEQ,Queen Elizabeth the Queen Mother Hospital,A more general ward designed to accept all types of acute surgical patients,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,14,6,6,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),1,2,3,4,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
QKL,Queen Elizabeth Hospital (King's Lynn),Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,14,2,2,No,No,No,No,Yes,Occasionally,Resource unavailability - surgeon/theatres,No,Norfolk and Norwich Hospital (NOR),No,,,,,No,,,,,No,,,No,,,No,,,No,No,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),1,2,3,4,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
RAD,John Radcliffe Hospital,Orthopaedic/trauma ward,,They are routinely followed-up through an arrangement with our local FLS,Yes,Yes,,Yes,10,0,0,No,No,No,No,Yes,Exclusively,Complex elective orthopaedics done on another site (surgical skill set and equipment),Yes,Nuffield Orthopaedic Centre (NOC),Yes,Exclusively,Complex elective orthopaedics done on another site (surgical skill set and equipment),Yes,Nuffield Orthopaedic Centre (NOC),Yes,Occasionally,Operating theatre capacity,Yes,Horton General Hospital (HOR),No,,,No,,,Yes,Ad hoc basis,Horton General Hospital (HOR),No,No,No,No,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,NA,NA,NA,NA,,,,,,,,,
RBE,Royal Berkshire Hospital,Orthogeriatric/geriatric ward,,They are routinely contacted by letter to check/support persistence,Yes,Yes,,Yes,18,3,3,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,1,2,4,3,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
RCH,Royal Cornwall Hospital,Shared-care orthopaedic/orthogeriatric ward,,The GP is routinely asked to provide such support,Yes,Yes,,No,16,6,3,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,4,1,2,3,Open reduction and internal fixation with existing stem,,,Zimmer Periprosthetic proximal femoral plate,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
RDE,Royal Devon & Exeter Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,20,5,5,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),2,1,4,3,Open reduction and internal fixation with existing stem,,,Broad curved LCP - Synthes,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
RED,The Alexandra Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,16,4,2,No,No,No,No,Yes,Occasionally,"Same Trust - different site, for theatre/surgeon",Yes,Worcestershire Royal Hospital (WRC),Yes,Occasionally,"Same Trust - different site, for theatre/surgeon",Yes,Worcestershire Royal Hospital (WRC),Yes,Occasionally,"Same Trust - different site, for theatre/surgeon",Yes,Worcestershire Royal Hospital (WRC),Yes,Ad hoc basis,Worcestershire Royal Hospital (WRC),Yes,Ad hoc basis,Worcestershire Royal Hospital (WRC),Yes,Ad hoc basis,Worcestershire Royal Hospital (WRC),Yes,Yes,No,No,Cases post-operatively (XR review),Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,1,2,4,3,A combination of both revision and fixation,Long stem cemented prosthesis,On the shelf,Synthes Locking Plates,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
RFH,Royal Free Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,No,Data input is done but delayed at times due to data collection burden,Yes,8,4,5,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,"Barnet General Hospital (BNT),North Middlesex Hospital (NMH),Whittington Hospital (WHT)",Yes,Ad hoc basis,"Barnet General Hospital (BNT),North Middlesex Hospital (NMH),Whittington Hospital (WHT)",Yes,Ad hoc basis,"Barnet General Hospital (BNT),North Middlesex Hospital (NMH),Whittington Hospital (WHT)",Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,2,3,1,4,Open reduction and internal fixation with existing stem,,,Synthes locking plate +/- cables,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
RGH,Royal Glamorgan,Orthopaedic/trauma ward,,Not done,Yes,Yes,,No,15,2,3,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,No,No,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,1,2,4,3,Open reduction and internal fixation with existing stem,,,"Definitive treatement would need to be planned by a specialist hip surgeon, which I am not",Loan kit from company,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
RLI,Royal Lancaster Infirmary,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,No,16,6,6,No,No,No,No,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,Furness General (FGH),Yes,Ad hoc basis,Furness General (FGH),No,,,No,No,No,No,Cases post-operatively (XR review),Cases post-operatively (XR review),Cases post-operatively (XR review),Cases post-operatively (XR review),NA,1,NA,4,A combination of both revision and fixation,Long stem cemented prosthesis,On the shelf,Depuy locking plate,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
ROH,Royal Orthopaedic Hospital,,,,,,,,,,,,,,,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,"Birmingham Heartlands Hospital (EBH),Good Hope General Hospital (GHS),Queen Elizabeth Hospital, Edgbaston (QEB),Russells Hall Hospital (RUS),Sandwell District Hospital (SAN),Manor Hospital (WMH)",Yes,Ad hoc basis,,No,,,,,,,,,,,,,,,,,,,,,,,
ROT,Rotherham General Hospital,Orthopaedic/trauma ward,,They are routinely contacted by letter to check/support persistence,Yes,Yes,,Yes,13,4,5,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),4,3,NA,NA,A combination of both revision and fixation,Long stem cemented prosthesis,On the shelf,Synthes plate,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
RPH,Royal Preston Hospital,Orthopaedic/trauma ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,21,7,7,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases post-operatively (XR review),Cases post-operatively (XR review),2,1,4,3,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
RSC,Royal Sussex County Hospital,Shared-care orthopaedic/orthogeriatric ward,,The GP is routinely asked to provide such support,Yes,No,We don’t have enough staff or the correct systems in place to identify patients and collect the PPFF data,No,8,5,3,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,1,2,NA,3,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,Synthes broad curved femoral plate/VA condylar,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
RSS,Royal Shrewsbury Hospital,Orthopaedic/trauma ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,12,6,6,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),3,4,2,1,A combination of both revision and fixation,Long stem cemented prosthesis,On the shelf,Stryker,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
RSU,Royal Surrey County Hospital,Another type of ward,Ward is mixed surgical with orthogeriatrics,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,11,3,3,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),,3,2,NA,,,,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,
RUS,Russells Hall Hospital,Orthopaedic/trauma ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,14,2,0,No,No,No,No,Yes,Occasionally,"Discussed with Royal Orthopaedic Hospital, Birmingham - majority of cases reccomend fixation locally",No,Royal Orthopaedic Hospital (ROH),Yes,Occasionally,If they need revision,No,Royal Orthopaedic Hospital (ROH),No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,1,2,4,3,Open reduction and internal fixation with existing stem,,,Zimmer NCB periprosthetic plate.,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
RVN,Royal Victoria Infirmary,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,11,3,4,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,1,2,NA,3,Open reduction and internal fixation with existing stem,,,Zimmer NCB peri-prosthetic plate,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
SAL,Salisbury District Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,12,4,5,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,"Poole General Hospital (PGH),Royal Bournemouth General Hospital (BOU)",Yes,Ad hoc basis,"Poole General Hospital (PGH),Royal Bournemouth General Hospital (BOU)",No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,1,2,4,3,A combination of both revision and fixation,Long stem cemented prosthesis,On the shelf,Stryker AxSOS,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
SAN,Sandwell District Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,12,6,6,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,2,3,NA,1,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,N/A - We would use cables not plates,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
SCA,Scarborough General Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,13,3,2,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,No,Yes,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),2,1,3,4,Open reduction and internal fixation with existing stem,,,NCB Zimmer,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
SCM,James Cook University Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,15,4,4,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,"Darlington Memorial Hospital (DAR),University Hospital of North Tees (NTG)",Yes,Ad hoc basis,"Darlington Memorial Hospital (DAR),University Hospital of North Tees (NTG)",Yes,Ad hoc basis,"Darlington Memorial Hospital (DAR),University Hospital of North Tees (NTG)",Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),1,2,3,4,Open reduction and internal fixation with existing stem,,,The Zimmer NCB (on shelf) would be used for fixation and Exeter hip system for the C in C revision.,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,Yes
SCU,Scunthorpe General Hospital,A more general ward designed to accept all types of acute surgical patients,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,No,7,2,2,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,No,Yes,No,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,1,3,4,2,A combination of both revision and fixation,Long stem cemented prosthesis,On the shelf,AO Synthes Locking plate,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
SEH,Southend Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,18,4,4,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,No,No,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,NA,3,2,1,A combination of both revision and fixation,"A long stemmed, distally locked prosthesis",Loan kit from company,Zimmer NCB Periprosthetic plate and cabling system,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
SGH,Southampton General Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHC,St Helier Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely contacted by phone to check/support persistence,No,No,Currently periprosthetic fractures are not managed by the orthogeriatric team due to lack of manpower,No,14,4,3,No,No,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),1,2,3,4,Open reduction and internal fixation with existing stem,,,Zimmer NCB,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
SHH,Stepping Hill Hospital,Shared-care orthopaedic/orthogeriatric ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,18,4,4,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,Yes,Ad hoc basis,Macclesfield District General Hospital (MAC),No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),1,3,2,4,Open reduction and internal fixation with existing stem,,,NCB Periprosthetic system by zimmer,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,Yes
SLF,Salford Royal,Shared-care orthopaedic/orthogeriatric ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,23,8,8,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,"Tameside General Hospital (TGA),Royal Bolton Hospital (BOL),Royal Oldham Hospital (OHM)",Yes,Ad hoc basis,"Tameside General Hospital (TGA),Royal Bolton Hospital (BOL),Royal Oldham Hospital (OHM)",Yes,Ad hoc basis,"Tameside General Hospital (TGA),Royal Bolton Hospital (BOL),Royal Oldham Hospital (OHM)",Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),NA,1,2,4,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,Synthes,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
SMV,Stoke Mandeville Hospital,Orthopaedic/trauma ward,,They are routinely contacted by letter to check/support persistence,Yes,No,"Difficult to manage non PPFF data, because it is not seperated",Yes,15,7,7,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases post-operatively (XR review),Cases post-operatively (XR review),3,2,1,4,Open reduction and internal fixation with existing stem,,,NCB Zimmer,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
SOU,Southport and Formby District General,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,18,5,5,No,No,No,No,Yes,Occasionally,We refer to Wrightington for there opinion then follow there management plan to either operate locally or transfer there,No,Wrightington Hospital (WRI),Yes,Occasionally,We refer to Wrightington for there opinion then follow there management plan to either operate locally or transfer there,No,Wrightington Hospital (WRI),No,,,,,No,,,No,,,No,,,No,No,Yes,Yes,Not routinely discussed,Not routinely discussed,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),NA,NA,NA,NA,Revision surgery,Long stem cemented prosthesis,Loan kit from company,,,Partial weight bearing,No would be transferred to a local specialist centre,Hip specialist with revision practice,No
SPH,St Peter's Hospital,Orthopaedic/trauma ward,,Not done,Yes,No,,Yes,11,3,4,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,2,4,1,3,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",Loan kit from company,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
STD,South Tyneside District Hospital,Orthopaedic/trauma ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,10,2,3,Yes,Yes,Yes,Yes,Yes,Occasionally,No hip surgeons available,No,Sunderland Royal Hospital (SUN),Yes,Occasionally,No knee surgeons available,No,Sunderland Royal Hospital (SUN),No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,4,1,3,2,Open reduction and internal fixation with existing stem,,,,Loan from other local hospital,Yes fully weight bearing,Yes on the same site,General on call T&O surgeon,No
